timestamp,filename,alpha,rho,nu,beta,MSE,RMSE,mean,variance,stdev,skewness,kurtosis,totalprob
2025-02-07 19:04:29,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-04-2025 (6)_cleaned.csv,2.329163313700044,-0.6864306326354251,5.950305085865124,0.5,0.0010995049693732,0.033158784196245794,71.65670605820299,87.28139082960206,9.34245100761048,-1.871745436547,10.662722468442245,0.9889580783178401
2025-02-07 19:04:44,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-05-2025 (0)_cleaned.csv,5.696081357815125,-0.6926853135570343,4.57960080893589,0.3,0.00036207822577415523,0.01902835320710006,71.69907040775752,87.73397093447056,9.366641390299437,-2.0580339239268866,11.690184767191633,0.9910553644987946
2025-02-07 19:05:00,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-05-2025 (1)_cleaned.csv,7.006441787154101,-0.6911836270445059,4.3280088151006115,0.25,0.0003636300575291602,0.019069086436669172,71.65126290019336,88.56220089952058,9.410749220945194,-2.1447870210234643,12.141964330669476,0.992683534170378
2025-02-07 19:05:33,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-05-2025 (2)_cleaned.csv,3.5821159390511994,-0.7144014322600294,5.452546464258346,0.4,0.00042880332988062207,0.02070756697153536,71.78309017253414,79.79728163336222,8.932932420731852,-2.1149720797094407,12.223628341953113,0.988703241944858
2025-02-07 19:05:48,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-05-2025 (3)_cleaned.csv,4.4458875607681225,-0.7108777464635345,5.072690671344491,0.35,0.0004152081875317805,0.020376657908788193,71.7606675710144,80.49983654165953,8.972170113281376,-2.1535773136070415,12.457310484718182,0.9897052505305809
2025-02-07 19:06:38,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-05-2025 (4)_cleaned.csv,3.5208929324103453,-0.7209752209633241,5.546451705822941,0.4,0.000501906143962239,0.022403261904513794,71.79293172399845,76.7608398628081,8.761326375772569,-2.186709278770806,12.756363440567824,0.9886825329493065
2025-02-07 19:06:49,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-05-2025 (5)_cleaned.csv,2.264881432170955,-0.7339750718692228,6.61943940322651,0.5,0.0005274695081128267,0.022966704337210132,71.82340832611696,75.06566289935472,8.66404425769829,-2.1930160846135203,12.71542704465694,0.9872407481598385
2025-02-07 19:07:05,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-05-2025 (6)_cleaned.csv,4.266300585500009,-0.7198655108144897,5.223268598518643,0.35,0.0006236196317798856,0.02497237737540993,71.76245925105403,74.58033772745057,8.635990836461707,-2.291813810789168,13.56818518359856,0.9898682064239036
2025-02-07 19:07:15,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-05-2025 (7)_cleaned.csv,2.0802888675288407,-0.7470455549566303,6.999300794471462,0.5,0.0009409743260301368,0.030675304823752556,71.82090806446045,63.525815670399425,7.9703083798808825,-2.4495563602077404,15.031155389623,0.9875319632400459
2025-02-07 19:07:37,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-06-2025 (0)_cleaned.csv,0.7782261322185978,-0.16138798702976923,5.050620834746648,0.6,0.0006110566481740475,0.02471956003196755,70.86144196992716,42.81786719079355,6.543536290935777,-0.4477679005797447,12.423930994836738,0.9990983214622513
